system:index,B11_t27,B12_t27,B2_t27,B3_t27,B4_t27,B5_t27,B6_t27,B7_t27,B8A_t27,B8_t27,class,class_name,zone,.geo
2238_0,2273.0,1603.0,826.0,1052.0,1453.0,1741.0,1891.5,2126.0,2330.5,2161.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75436770332813,35.61900949909474]}"
2239_0,1383.0,949.5,661.0,839.0,1075.0,1421.0,1547.0,1685.5,1836.0,1662.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77017805232863,35.6939289937903]}"
2240_0,2670.0,1916.5,845.0,1031.5,1282.0,1575.5,1842.0,1998.0,2238.0,1941.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.633095139972,35.829394938635524]}"
2241_0,1816.0,1182.0,768.0,890.0,1088.0,1484.0,1566.0,1697.0,1893.0,1526.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47948322638756,35.51462526308005]}"
2242_0,3106.5,2619.0,1177.0,1344.0,1597.0,1791.5,1908.0,2046.5,2308.5,2066.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22094808761796,35.63553850032253]}"
2244_0,1667.0,1227.5,644.0,805.5,1092.0,1285.0,1410.5,1531.0,1749.5,1674.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76406950839662,35.67201010085778]}"
2247_0,2262.5,1269.0,606.0,881.5,841.0,1622.5,2624.5,3017.0,3416.5,3194.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70478069964473,35.676142351164735]}"
2248_0,2185.0,1311.0,739.5,886.5,1062.0,1399.5,1628.5,1788.0,2012.5,1892.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25831800343734,35.560978331740614]}"
2249_0,1951.5,1514.5,703.5,822.0,935.0,1099.5,1156.5,1240.5,1381.0,1184.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29604724537035,35.50815739303439]}"
2250_0,3737.5,3025.0,2068.0,2179.0,2368.0,2668.5,2789.5,2930.0,3144.0,2848.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.239273719414,35.5307949381942]}"
2251_0,3566.0,2381.0,916.0,1226.0,1492.0,2403.0,2877.0,3197.0,3649.0,3000.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43869971248853,35.54983922221753]}"
2252_0,2022.5,1144.5,468.0,785.0,768.5,1417.0,2062.5,2321.0,2587.5,2382.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7646084975671,35.68440685177863]}"
2254_0,3631.0,2427.0,1002.0,1366.0,1854.0,2357.0,2716.0,2974.0,3409.0,3168.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35371908661082,35.5466052871947]}"
2256_0,2532.0,1739.5,708.5,917.0,1267.0,1611.5,1704.0,1883.5,2145.5,1892.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7383776912708,35.70003753772232]}"
2257_0,1904.5,1217.5,900.0,1163.0,1486.0,1772.5,1959.0,2153.0,2414.5,2316.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70424171047426,35.70902069056351]}"
2261_0,2044.5,1353.0,793.0,1021.5,1427.0,1845.0,1992.0,2172.5,2412.5,2197.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7766459223743,35.6006838672987]}"
2262_0,2603.5,1787.0,1149.0,1313.0,1574.0,1767.5,1849.5,1954.0,2125.5,2010.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21412089145865,35.5841548660709]}"
2263_0,3279.0,2298.0,1102.0,1412.0,1816.0,2129.0,2238.0,2408.0,2601.0,2536.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39234664382796,35.61236196599225]}"
2264_0,1711.0,1068.5,597.0,749.0,952.0,1199.0,1526.0,1703.0,1916.0,1848.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77017805232863,35.59709060616222]}"
2265_0,2251.5,1871.0,949.5,1114.0,1257.0,1409.5,1430.5,1483.0,1607.0,1587.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24735855697108,35.59116172528703]}"
2267_0,2276.5,1562.0,571.0,729.0,1009.0,1218.5,1412.5,1555.5,1802.5,1655.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70657733021298,35.74674993249653]}"
2269_0,2176.0,1363.5,621.0,834.0,962.5,1475.5,1899.5,2104.0,2347.0,1965.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78203581407901,35.552354505013064]}"
2270_0,3867.0,2830.0,1164.0,1370.0,1736.0,2151.0,2324.0,2483.0,2751.0,2404.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31509152939368,35.52127279618253]}"
2271_0,2775.0,1755.0,935.0,1268.0,1382.0,2039.0,2562.0,2825.0,3184.0,2952.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52242269696848,35.46054668297605]}"
2272_0,2827.0,1788.0,1092.0,1396.0,1712.0,2178.0,2520.0,2708.0,3042.0,3064.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46403220350071,35.48408254341998]}"
2273_0,1693.0,931.0,448.0,679.5,752.0,1255.0,1832.5,2082.5,2347.0,2219.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75526601861225,35.68871876514241]}"
2274_0,1440.0,951.5,649.0,799.5,1014.0,1335.5,1508.0,1656.5,1783.5,1626.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73065217982737,35.74369566053053]}"
2275_0,3257.5,2326.5,1000.5,1323.0,1878.0,1762.0,1918.0,2153.5,2426.5,2710.5,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78958166246562,35.63122658695876]}"
2276_0,1520.5,964.0,543.0,755.0,1198.0,1657.5,1830.5,2029.0,2265.0,1910.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7894019994088,35.658535371595995]}"
2277_0,2375.5,1763.0,846.0,1008.0,1290.0,1521.0,1579.0,1685.0,1833.5,1688.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29245398423387,35.55253416806989]}"
2278_0,4502.0,3133.0,1288.0,1624.0,2172.0,2591.0,2758.0,2950.0,3344.0,2990.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35048515158799,35.56870384318404]}"
2279_0,2647.5,1533.5,711.5,1145.5,1036.0,1959.0,3348.5,3809.0,4266.5,4146.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73999465878222,35.617033205469674]}"
2280_0,1695.0,808.0,332.0,587.0,419.5,1071.5,2182.0,2575.5,2899.5,2772.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72113003781571,35.72662767013225]}"
2282_0,2077.0,1423.0,680.0,824.0,1130.0,1392.0,1501.0,1621.0,1994.0,1644.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56518250449255,35.5255847095463]}"
2284_0,2950.0,2159.5,1290.0,1555.0,2054.0,2491.0,2638.5,2801.5,3122.0,2896.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75293039887354,35.619907814378855]}"
2285_0,2450.0,1887.0,822.0,977.5,1304.0,1500.5,1613.5,1768.5,2022.5,1833.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78203581407901,35.52271010063712]}"
2286_0,1532.5,848.5,498.5,722.5,665.5,1126.0,1832.5,2094.5,2336.5,2127.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68717372007599,35.68817977597194]}"
2287_0,3677.0,3229.5,947.0,1184.0,1497.0,1759.0,1890.5,2052.5,2301.0,2070.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29227432117705,35.60876870485577]}"
2289_0,2124.5,1296.0,558.0,833.5,883.5,1444.0,2054.0,2320.0,2565.5,2382.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7270589186909,35.66841683972131]}"
2290_0,2250.5,1282.5,514.5,879.0,794.0,1578.0,2481.0,2811.0,3115.0,2992.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77628659626065,35.65889469770964]}"
2292_0,2301.5,1456.0,656.0,960.0,1001.0,1629.0,2388.0,2720.0,3018.5,2811.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74430657214599,35.588646442491495]}"
2293_0,2112.0,1409.5,684.0,899.5,1183.0,1460.0,1591.0,1720.0,1893.5,1765.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77269333512417,35.469170509703595]}"
2294_0,2242.0,1581.0,684.0,848.0,1004.0,1276.0,1408.0,1420.0,1614.0,1482.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59123364773203,35.54983922221753]}"
2295_0,2532.5,2202.5,781.5,929.5,1161.0,1346.0,1369.5,1462.0,1588.0,1441.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22454134875444,35.65907436076647]}"
2296_0,2204.5,1442.0,994.5,1077.0,1220.0,1420.5,1516.5,1609.5,1718.0,1599.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25688069898274,35.505462447182026]}"
2297_0,5245.5,3757.5,1410.0,1872.0,2615.0,3093.0,3314.5,3591.5,4121.5,3724.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20082582525369,35.60876870485577]}"
2299_0,2982.0,2078.0,776.0,1062.5,1377.0,1817.0,2018.5,2197.5,2482.5,2279.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7593982689192,35.4519228562485]}"
2301_0,2317.0,1375.5,681.0,990.5,1063.0,1718.5,2415.5,2741.5,3144.0,2873.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69957047099685,35.67075245946002]}"
2302_0,1330.5,876.0,723.5,877.5,1026.0,1137.0,1141.5,1190.5,1251.5,1231.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24502293723236,35.57319541960464]}"
2303_0,1840.0,1048.0,557.0,858.0,899.0,1617.0,2442.0,2783.0,3143.0,2902.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63956301001765,35.63715546783395]}"
2304_0,2108.5,1272.5,505.0,737.0,860.5,1368.5,1886.0,2112.0,2393.5,2283.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75059477913483,35.65476244740269]}"
2305_0,3274.5,2353.5,837.0,1093.0,1468.0,1913.0,2222.0,2476.5,2762.0,2566.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75167275747577,35.670932122516845]}"
2306_0,2389.0,2024.0,832.0,953.0,1104.0,1287.5,1297.0,1360.0,1501.0,1453.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24125001303906,35.614158596560486]}"
2308_0,2094.0,1275.0,537.5,753.5,883.0,1352.5,1765.0,1981.5,2232.0,2048.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71448250471323,35.705247766370206]}"
2310_0,1515.5,997.5,595.5,801.0,1095.0,1247.5,1368.0,1515.0,1667.0,1599.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76963906315817,35.590982062230204]}"
2311_0,2311.0,1343.0,885.0,1227.0,1213.0,1955.0,2705.5,2944.5,3263.0,2955.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77035771538546,35.72590901790496]}"
2312_0,3549.0,2396.5,841.0,1159.5,1366.0,1814.0,2315.0,2570.0,2890.5,2619.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78670705355644,35.782502880804486]}"
2313_0,3181.5,2074.5,870.0,1131.0,1389.0,1867.0,2219.5,2471.0,2801.0,2541.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75885927974873,35.56798519095675]}"
2314_0,2051.0,1221.0,542.0,831.0,987.0,1511.5,2010.5,2239.0,2535.5,2309.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69310260095118,35.682610221210396]}"
2315_0,2683.5,1740.5,896.5,1127.0,1480.0,1762.0,1927.0,2087.5,2345.0,2127.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30431174598425,35.49647929434083]}"
2316_0,3172.0,2191.0,818.0,1044.0,1400.0,1702.0,1812.0,1979.0,2245.0,2084.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37096674006592,35.52540504648948]}"
2317_0,1947.0,978.5,462.5,764.0,553.0,1311.0,2490.0,2879.5,3131.0,2939.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72939453842962,35.75142117197395]}"
2318_0,2503.5,1534.0,750.0,1069.0,1217.0,1900.5,2335.0,2640.5,3076.0,2706.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78688671661325,35.54319168911505]}"
2320_0,3328.0,2713.5,2226.0,2267.0,2368.0,2526.5,2520.0,2582.0,2708.5,2683.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23082955574327,35.54552730885376]}"
2321_0,1709.0,871.0,450.0,915.5,655.0,1489.5,2845.5,3265.5,3569.0,3346.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75328972498718,35.73704812742804]}"
2322_0,2184.5,1605.5,786.0,933.0,1187.0,1397.0,1489.5,1607.0,1755.5,1588.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27826060274478,35.58918543166197]}"
2323_0,1609.0,1104.0,622.0,745.0,806.0,1125.0,1255.0,1376.0,1516.0,1298.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38983136103244,35.47977063005621]}"
2324_0,2039.5,1360.5,722.5,953.0,1259.0,1590.5,1758.0,1915.5,2129.5,1983.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7714356937264,35.54912056999024]}"
2325_0,2252.0,1569.0,766.0,929.0,1180.0,1401.0,1466.0,1577.0,1771.0,1576.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57183003759505,35.51624223059146]}"
2326_0,3079.0,2286.0,1626.0,1550.0,1762.0,2164.0,2556.0,2783.0,3075.0,2714.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39971282915775,35.58559217052549]}"
2327_0,3929.0,2814.0,1192.0,1504.0,2026.0,2379.0,2475.0,2673.0,3045.0,2842.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46582883406894,35.472584107783256]}"
2328_0,2708.0,2174.0,916.0,1173.0,1469.0,1529.5,1685.0,1869.5,2011.0,2025.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27520633077879,35.469170509703595]}"
2330_0,1886.5,974.0,517.0,933.0,699.0,1648.5,3104.0,3589.0,3939.5,3660.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7570626491805,35.73614981214392]}"
2331_0,2126.0,1224.5,642.0,944.0,973.0,1547.5,2221.5,2496.5,2832.0,2553.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76353051922615,35.50833705609121]}"
2333_0,2002.5,1048.0,545.0,849.5,782.0,1522.5,2539.5,2967.5,3357.0,3022.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76676445424899,35.521811785353]}"
2335_0,1619.0,941.0,688.0,814.0,988.0,1216.0,1283.0,1357.0,1485.0,1356.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29281331034753,35.498994577136365]}"
2339_0,2473.5,1843.0,664.0,811.0,1026.0,1413.0,1585.0,1716.5,2043.5,1689.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61243388843725,35.84053404815861]}"
2340_0,1939.0,1326.0,732.0,858.0,1004.0,1227.0,1306.0,1420.0,1568.0,1440.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59213196301614,35.552354505013064]}"
2342_0,2134.0,1333.0,709.0,1036.0,1028.0,1589.0,2287.0,2612.0,2904.0,2886.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3490478471334,35.538340786580804]}"
2344_0,2793.0,1819.0,1036.0,1282.0,1518.0,1999.0,2309.0,2516.0,2855.0,2576.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41552317815825,35.55756473366096]}"
2346_0,2156.5,1601.5,673.0,798.5,1001.0,1268.5,1326.5,1405.0,1578.5,1393.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28526746196091,35.517859198102876]}"
2347_0,2316.0,2011.0,784.0,920.0,1086.0,1303.0,1374.0,1433.0,1552.0,1378.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32982390005324,35.557205407547315]}"
2348_0,1925.5,1014.0,645.5,870.5,793.0,1381.5,2131.5,2386.5,2672.0,2482.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72759790786137,35.72105811537071]}"
2350_0,2141.0,1258.0,634.0,906.0,920.0,1500.0,2309.0,2633.0,3004.0,2722.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36611583753168,35.62332141245851]}"
2351_0,2100.5,1468.0,741.5,909.5,1103.0,1286.5,1394.5,1519.0,1609.5,1527.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29173533200658,35.55810372283143]}"
2352_0,3294.0,2256.0,1042.0,1334.0,1708.0,2036.0,2200.0,2341.0,2641.0,2334.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40150945972599,35.478692651715264]}"
2353_0,2370.5,1633.5,790.0,979.0,1317.0,1689.0,2007.5,2193.0,2495.5,2251.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78976132552245,35.63338254364065]}"
2354_0,2260.5,1582.5,854.5,997.0,1040.0,1237.5,1400.5,1494.5,1624.5,1705.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26352823208522,35.47024848804454]}"
2355_0,3927.0,2815.0,974.0,1150.0,1466.0,1828.0,2020.0,2176.0,2471.0,2132.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39540091579397,35.49504198988624]}"
2357_0,3307.0,2375.0,1604.0,1696.0,1824.0,2161.0,2471.0,2698.0,2981.0,2722.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49744953206995,35.53852044963762]}"
2358_0,2688.0,2199.5,588.0,665.0,820.5,963.0,1030.5,1140.0,1332.0,1167.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30646770266614,35.522350774523474]}"
2359_0,3412.0,2374.0,1556.0,1676.0,1824.0,2157.0,2486.0,2541.0,2654.0,2668.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53985001348039,35.70776304916574]}"
2360_0,2572.5,1924.0,923.5,971.5,1161.5,1439.5,1634.5,1762.5,1929.0,1709.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61009826869854,35.78933007696379]}"
2361_0,2267.5,1394.0,566.5,828.0,846.5,1214.5,1804.0,2007.5,2162.5,2002.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26658250405123,35.74890588917842]}"
2362_0,2318.0,1692.0,560.0,642.0,824.0,1013.0,1130.0,1207.0,1460.0,1262.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33359682424656,35.50797772997756]}"
2363_0,2549.0,1783.0,557.0,751.0,900.0,1248.5,1441.0,1599.5,1874.0,1704.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77269333512417,35.47833332560162]}"
2364_0,2808.0,2085.0,664.0,770.0,838.0,1127.0,1296.0,1430.0,1622.0,1510.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34761054267881,35.458031400180516]}"
2365_0,1462.0,949.5,396.0,540.0,626.0,953.5,1154.0,1274.0,1460.5,1369.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74718118105518,35.69895955938137]}"
2366_0,2779.0,2052.0,638.0,756.0,894.0,1146.0,1383.0,1518.0,1758.0,1584.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32155939943935,35.534747525444324]}"
2367_0,2644.0,1765.0,798.0,975.0,1104.0,1563.0,2051.0,2259.0,2551.0,2136.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50140211932008,35.51103200194357]}"
2368_0,2056.0,1022.0,550.0,846.0,628.0,1402.0,2520.0,2844.0,3170.0,2842.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34832919490611,35.632484228356525]}"
2369_0,2599.5,1914.0,918.0,1124.0,1252.0,1617.5,1951.5,2136.5,2437.5,2064.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6458512170065,35.72878362681414]}"
2370_0,2432.0,1444.0,527.0,830.0,718.5,1331.5,2066.5,2361.5,2725.5,2393.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76586613896487,35.64524030539103]}"
2371_0,3126.5,2567.0,734.0,887.0,1040.0,1268.0,1443.5,1595.0,1820.0,1668.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26550452571028,35.68278988426722]}"
2372_0,2330.5,1443.0,533.0,941.0,847.0,1573.0,2162.5,2437.5,2842.0,2456.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77125603066958,35.69967821160867]}"
2373_0,1884.0,1368.5,517.0,577.0,692.5,857.0,945.5,1029.5,1191.0,1060.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25562305758497,35.55253416806989]}"
2374_0,2711.0,2149.0,635.0,739.0,916.0,1038.5,1154.5,1236.5,1437.0,1299.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27808093968797,35.67308807919873]}"
2375_0,3900.0,2997.0,872.0,1054.0,1300.0,1577.0,1710.0,1855.0,2136.0,1924.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45810332262552,35.500431881590956]}"
2376_0,3081.0,2360.0,648.0,791.0,979.0,1210.5,1366.0,1514.0,1736.5,1540.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24089068692541,35.765075564292566]}"
2378_0,3700.5,3048.0,913.0,1090.0,1336.0,1558.5,1706.5,1853.5,2100.0,1870.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24214832832318,35.624399390799454]}"
2379_0,3792.0,2823.0,854.0,1007.0,1286.0,1568.0,1738.0,1913.0,2187.0,1970.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38857371963466,35.69159337405159]}"
2380_0,2146.0,1570.0,465.0,544.0,662.0,873.0,976.0,1093.0,1288.0,1172.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63507143359706,35.73471250768933]}"
2381_0,2129.0,1567.0,564.0,666.0,766.0,1004.0,1256.0,1234.0,1395.0,1256.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3339561503602,35.506360762466144]}"
2382_0,4533.0,3360.0,1250.0,1394.0,1742.0,2085.0,2273.0,2453.0,2769.0,2522.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4850527811491,35.60355847620788]}"
2383_0,3339.5,2494.5,772.0,962.0,1019.0,1562.5,2189.5,2450.0,2761.0,2428.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21789381565195,35.79364199032757]}"
2384_0,2683.0,2033.0,464.0,589.0,742.0,976.0,1185.0,1347.0,1534.0,1424.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61836276931244,35.83262887365836]}"
2385_0,2775.0,2140.0,556.0,662.0,845.0,1039.5,1150.5,1290.0,1516.5,1325.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20783268446982,35.63535883726571]}"
2386_0,2922.0,1855.0,1274.0,1498.0,1550.0,1910.0,2126.0,2222.0,2520.0,2588.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54200597016228,35.71962081091612]}"
2389_0,2888.0,2202.0,642.0,818.0,1030.0,1515.0,1677.0,1855.0,2144.0,1840.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3452749229401,35.679016960073916]}"
2390_0,2734.0,1883.0,672.0,778.0,956.0,1262.0,1453.0,1596.0,1952.0,1556.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22238539207255,35.740282062450866]}"
2392_0,2765.0,1338.0,578.0,1030.0,548.0,1727.0,4076.0,4681.0,5156.0,4728.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45145578952302,35.53205257959196]}"
