pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
00000000000000000344,Cotton,1,-90.38031083590904,35.58577123410482,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
00000000000000000345,Cotton,1,-90.5642844271721,35.69877823210229,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
00000000000000000346,Cotton,1,-90.23550152919837,35.77100229186496,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000347,Cotton,1,-90.2793389516548,35.842330072315875,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
00000000000000000348,Cotton,1,-90.50822906782922,35.69051551785026,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
00000000000000000349,Cotton,1,-90.52475895543435,35.75034327668434,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
0000000000000000034a,Cotton,1,-90.51487758749991,35.76507614656493,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
0000000000000000034b,Cotton,1,-90.25436352665444,35.83999350336387,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
0000000000000000034c,Cotton,1,-90.37671680045995,35.72878352309093,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
0000000000000000034d,Cotton,1,-90.30072034120607,35.77333886081696,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
0000000000000000034e,Cotton,1,-90.48469393246914,35.650811682070376,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
0000000000000000034f,Cotton,1,-90.25149186557603,35.71405065321035,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
00000000000000000351,Cotton,1,-90.20244175398813,35.790229935607414,6.2,25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.78424480943649]}"
00000000000000000352,Cotton,1,-90.3725832137834,35.70399092123378,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000000353,Cotton,1,-90.47445137734937,35.46899183661612,5.9,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.46983445999465]}"
00000000000000000354,Cotton,1,-90.50409548115267,35.81340388378217,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
00000000000000000355,Cotton,1,-90.4956544028585,35.75375894809128,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
00000000000000000356,Cotton,1,-90.35713242863321,35.80316578776346,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.78424480943649]}"
00000000000000000357,Cotton,1,-90.45576774393544,35.84826067671696,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
00000000000000000358,Cotton,1,-90.38641980435224,35.81969121626753,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.82916057364246]}"
00000000000000000359,Cotton,1,-90.24340751536613,35.70956033844952,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
0000000000000000035a,Cotton,1,-90.21250594506574,35.707045405455375,6.2,33,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.69441328102453]}"
0000000000000000035b,Cotton,1,-90.29227480381084,35.81843374977047,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
0000000000000000035d,Cotton,1,-90.23945229273173,35.71045661776127,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
0000000000000000035e,Cotton,1,-90.4875700526486,35.75878881407958,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
0000000000000000035f,Cotton,1,-90.25130904243284,35.7864575361162,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000360,Cotton,1,-90.60686438313145,35.55217636676815,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000000361,Cotton,1,-90.34688987351345,35.786992628242615,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000000362,Cotton,1,-90.28113596937933,35.846102471807086,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
00000000000000000363,Cotton,1,-90.52547687070395,35.733635025037074,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
00000000000000000364,Cotton,1,-90.28328971518815,35.72680814132425,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
00000000000000000365,Cotton,1,-90.21897164159324,35.77064556378069,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000366,Cotton,1,-90.32874579132698,35.819691216267536,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.82916057364246]}"
00000000000000000367,Cotton,1,-90.33018162186619,35.7057879389583,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.69441328102453]}"
00000000000000000368,Cotton,1,-90.64764732136626,35.67003486671178,5.7,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.649497516818556]}"
00000000000000000369,Cotton,1,-90.44552518881567,35.77370004800229,6.1,12,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.78424480943649]}"
0000000000000000036a,Cotton,1,-90.2712546014449,35.83783975755506,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
0000000000000000036b,Cotton,1,-90.36270184584896,35.824003166986216,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.82916057364246]}"
0000000000000000036c,Cotton,1,-90.23604108042584,35.816636732045914,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
0000000000000000036d,Cotton,1,-90.43456917752735,35.781066482942585,5.9,27,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.78424480943649]}"
0000000000000000036e,Cotton,1,-90.31724576971014,35.83316661965105,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.82916057364246]}"
0000000000000000036f,Cotton,1,-90.2518485936603,35.83406735806384,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
00000000000000000370,Cotton,1,-90.36557796602844,35.77100229186496,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.78424480943649]}"
00000000000000000371,Cotton,1,-90.52008581753034,35.72662977728212,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
00000000000000000372,Cotton,1,-90.25292769611524,35.68512446467665,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
00000000000000000373,Cotton,1,-90.27286879602624,35.81681955518911,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
00000000000000000374,Cotton,1,-90.49313946986436,35.802443413392815,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
00000000000000000375,Cotton,1,-90.30610693527863,35.77333886081696,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000000376,Cotton,1,-90.35228092668706,35.729501438360536,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
00000000000000000377,Cotton,1,-90.3704294679746,35.76902691009828,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.78424480943649]}"
00000000000000000378,Cotton,1,-90.3998907486347,35.84592410776495,5.9,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.82916057364246]}"
00000000000000000379,Cotton,1,-90.59806211765195,35.477972466137764,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.46983445999465]}"
0000000000000000037a,Cotton,1,-90.50786788064391,35.8024434133928,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
0000000000000000037b,Cotton,1,-90.26442771773208,35.80585908479974,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
0000000000000000037c,Cotton,1,-90.5924927004362,35.566548049463414,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
0000000000000000037d,Cotton,1,-90.4546886414805,35.83622110387266,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
0000000000000000037e,Cotton,1,-90.49619395408597,35.73147682012721,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
0000000000000000037f,Cotton,1,-90.2480761941691,35.78519561051808,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000380,Cotton,1,-90.59590391274207,35.60589515715902,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
00000000000000000381,Cotton,1,-90.37635561327461,35.4804873991319,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.46983445999465]}"
00000000000000000382,Cotton,1,-90.49080290091236,35.662490067729344,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
00000000000000000383,Cotton,1,-90.31401292144639,35.76992764851108,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000000384,Cotton,1,-90.31329500617679,35.77423959922976,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000000385,Cotton,1,-90.29568601611673,35.817359106416575,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
00000000000000000386,Cotton,1,-90.39306386492188,35.8356815526452,5.9,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.82916057364246]}"
00000000000000000387,Cotton,1,-90.30808677614635,35.78196276225433,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000000388,Cotton,1,-90.38246458171784,35.74333802892938,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
00000000000000000389,Cotton,1,-90.37977128468155,35.729862625545856,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
0000000000000000038a,Cotton,1,-90.45360953902556,35.75914554216384,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.739329045230505]}"
0000000000000000038b,Cotton,1,-90.22436269476687,35.83298825560891,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
0000000000000000038c,Cotton,1,-90.370964560101,35.72878352309093,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
0000000000000000038d,Cotton,1,-90.47804541279845,35.795977716865316,6.1,12,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.78424480943649]}"
0000000000000000038e,Cotton,1,-90.40294523285631,35.837121842285455,5.9,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.82916057364246]}"
0000000000000000038f,Cotton,1,-90.53230375441677,35.77423959922976,6.1,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.78424480943649]}"
00000000000000000390,Cotton,1,-90.2985621362962,35.818616572913655,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
00000000000000000391,Cotton,1,-90.22562016126393,35.8024434133928,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000392,Cotton,1,-90.24664036362988,35.68045578587368,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
00000000000000000393,Cotton,1,-90.2520314168035,35.64451989048396,6.1,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.649497516818556]}"
00000000000000000394,Cotton,1,-90.30251289982955,35.72590740291145,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
00000000000000000395,Cotton,1,-90.53661570513546,35.59835035817658,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000000396,Cotton,1,-90.37689516450209,35.71872379111436,6.0,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.739329045230505]}"
00000000000000000397,Cotton,1,-90.25831874928885,35.69051551785026,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
00000000000000000399,Cotton,1,-90.31221590372185,35.727704420636,6.1,13,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.739329045230505]}"
0000000000000000039a,Cotton,1,-90.3348547597702,35.74567013878033,6.1,13,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.739329045230505]}"
0000000000000000039b,Cotton,1,-90.46349536606105,35.78070529575726,6.1,12,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.78424480943649]}"
0000000000000000039c,Cotton,1,-90.32533011992004,35.80675536411148,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.82916057364246]}"
0000000000000000039d,Cotton,1,-90.23999184395919,35.81753747045872,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
0000000000000000039e,Cotton,1,-90.23011047602475,35.652069148567456,6.1,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.649497516818556]}"
0000000000000000039f,Cotton,1,-90.33000325782405,35.829933771387296,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.82916057364246]}"
000000000000000003a0,Cotton,1,-90.58692328322044,35.55001816185828,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
000000000000000003a1,Cotton,1,-90.38516233785518,35.55504802784658,6.2,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.55966598840661]}"
000000000000000003a2,Cotton,1,-90.51182310327832,35.79795309863199,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
000000000000000003a3,Cotton,1,-90.20082755940678,35.811968053242964,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.82916057364246]}"
000000000000000003a4,Cotton,1,-90.31293381899145,35.60391977539234,6.1,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.60458175261258]}"
000000000000000003a5,Cotton,1,-90.24753664294161,35.806220271985076,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
000000000000000003a6,Cotton,1,-90.59752256642447,35.76256121357079,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000003a7,Cotton,1,-90.26766056599583,35.77980901644551,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
000000000000000003a8,Cotton,1,-90.49134245213982,35.76543287464921,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
000000000000000003a9,Cotton,1,-90.45738639761784,35.84053305459134,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
000000000000000003aa,Cotton,1,-90.23981347991705,35.6464997313517,6.1,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.649497516818556]}"
000000000000000003ab,Cotton,1,-90.5619478582201,35.693030450844404,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000003ac,Cotton,1,-90.39773700282589,35.84880022794443,5.9,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.82916057364246]}"
000000000000000003ad,Cotton,1,-90.30197780770314,35.772799309589494,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
